,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,quoteSourceName,averageDailyVolume3Month,regularMarketTime,regularMarketChange,exchangeDataDelayedBy,postMarketChange,postMarketPrice,exchangeName,preMarketChange,regularMarketSource,marketState,state
0,410022,Energy,1929,"Public Joint Stock Company Saratov Oil Refinery engages in oil refining activities. The company was incorporated in 1994 and is based in Saratov, Russia. Public Joint Stock Company Saratov Oil Refinery is a subsidiary of Public Joint Stock Company Rosneft Oil Company.",Saratov,7 8452 47 30 60,Russia,[],https://www.saratov-npz.ru,1,"Bryanskaya Street, 1",Oil & Gas Refining & Marketing,,0.4755,0.32201,0.44876,,0.539,0.373,6763345408,,none,4225442000,,,9200,2.237,5.267,0.081020005,,,,0.13176,,457000,0,14223675392,0.768,RUB,22398.783,5.055,,MCX,SARATOV OIL REFINE,Public Joint Stock Company Saratov Oil Refinery,Europe/Moscow,MSK,False,10800000,EQUITY,KRKN.ME,finmb_20387521,ru_market,,0.385,,0.809,-0.39784944,,,,748012,,,,62066.04,,,,1609372800,0.00327,4297645568,6767.732,,0.14403355,0.14822921,0.91130996,1672444800,,1625011200,,,52744,0.203654,5470838272,2,,,,,,,0.978,0.48382086,,,,,,,,0,,,9200,8400,11648,0,0,,9200,,0,9200,9826,0,8400,,0,,,,,,,9200,RUB,1.3593919,0,,,,6881710592,,,12,9200,0,1000,0,15200,,,6500,0,False,,100,9200,9200,,https://logo.clearbit.com/saratov-npz.ru,7 8452 47 31 38,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,107140,Consumer Defensive,,"Public Joint-Stock Company Krasnyj Octyabr produces and sells confectionery products in Russia. The company was founded in 1867 and is based in Moscow, Russia.",Moscow,,Russia,[],https://www.redoct.msk.ru,1,"St. Small Krasnoselskaya, 7, p. 24.",Confectioners,,-0.052589998,-0.04897,0.0456,-990081024,0.072,-0.073649995,-764419008,,none,1165137000,,,285,,2.141,,,,12.236,,,38777000,902497024,14534194176,4.207,RUB,1576.79,1.381,,MCX,KRASNYJ OCTYABR,Public Joint-Stock Company Krasnyj Octyabr,Europe/Moscow,MSK,False,10800000,EQUITY,KROT.ME,finmb_12704110,ru_market,,0.246,,-4.683,-0.49269313,,,,9217580,,,,795.535,,,,1609372800,0,-711806016,-77.223,0.1,0.14403355,0.3582495,0.9611,1672444800,,1625011200,,,357919,0.542335,3579596544,2,,,,,1625702400,,,0.18074688,,,,,,,,0,,,290,239.5,384.2275,0.0003448276,,,290,,0,290,310.58,0.1,239.5,,0,,,0.1,1625702400,,,290,RUB,,0,,,,2627010304,,,1093,290,0,1000,0,490,,,200,0,False,0.0004,3000,290,285,,https://logo.clearbit.com/redoct.msk.ru,,,,,,,,,,,,,,,,,
0,660017,Utilities,1251,"Public Joint Stock Company Krasnoyarskenergosbyt sells electricity in Russia. The company also engages in the sale, maintenance, and repair of electric meters; testing of electrical equipment; and energy audit of objects. In addition, it provides management services for apartment buildings; and water supply and sanitation services. Public Joint Stock Company Krasnoyarskenergosbyt was incorporated in 2005 and is based in Krasnoyarsk, Russia.",Krasnoyarsk,8 391 212 00 98,Russia,[],https://www.es.krasnoyarsk.ru,1,"St. Dubrovinsky, 43",Utilities—Regulated Electric,,0.01839,0.03581,0.09566,,0.063,0.01646,669549760,,none,3535865000,,,5.99,1.71,1.418,0.07721,,,,0.66423,,1063032000,0,36400504832,1.605,RUB,61.073,1.342,,MCX,KRASNOYARSKENERGOS,Public Joint Stock Company Krasnoyarskenergosbyt,Europe/Moscow,MSK,False,10800000,EQUITY,KRSB.ME,finmb_34538404,ru_market,,0.08,,4.337,-0.46779305,,,,596040000,,,,3.574,,,,1609372800,0,1222951040,2.052,0.64714,0.14403355,1.6759933,0.94655,1672444800,,1632960000,,,35394204,0.333778,2903502848,2,,,,,1623024000,,1.71,0.12832013,,,,,,,,0,,,5.99,5.43,8.4884,0,0.3305,,5.99,,0,5.99,7.0032,0,5.43,,0,,,0.65,1623024000,,,5.99,RUB,2.9191031,0,,,,4670917632,,,29618,5.99,0,900000,0,13.52,,10.51,4.9,0,False,0.1284,100000,5.99,5.99,,https://logo.clearbit.com/es.krasnoyarsk.ru,8 391 212 0851,,,,,,,,,,,,,,,,
0,,,,,,,,,,1,,,,,,,,,,,,none,20134000000,,,,,,,,,,,,,,,,,,,,MCX,,,Europe/Moscow,MSK,False,10800000,EQUITY,KSGR.ME,,ru_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUB,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,
0,156013,Utilities,,"Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania"" engages in the supply of electricity to consumers in Russia. The company serves the regional retail electricity market, including approximately 8 thousand legal entities and approximately 300 thousand households in 303 municipalities located in the Kostroma region. Its customers in the legal entities category include industrial enterprises, small and medium businesses, and public sector institutions. The company was incorporated in 2005 and is based in Kostroma, Russia. Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania"" is a subsidiary of Rusenergocapital Management Company.",Kostroma,7 4942 44 00 44,Russia,[],https://www.k-sc.ru,1,"37-39/28, Prospect Mira",Utilities—Regulated Electric,,0.03341,0.00391,0.49522,,0.06,0.03159,305732512,,none,4322037000,,,0.472,-0.031,1.38,0.100659996,,,31.637,0.06115,,94011000,190650000,9149433856,0.108,RUB,10.529,1.375,,MCX,KOSTROMSKAYA SBYTO,"Publichnoe Akcionernoe Obshestvo ""Kostromskaya Sbytovaya Compania""",Europe/Moscow,MSK,False,10800000,EQUITY,KTSB.ME,finmb_23569641,ru_market,,0.055,,1.658,-0.39999998,,,,868998016,,,,0.693,,,,1609372800,0,35757000,0.041,0.109906,0.14403355,0.6810967,0.9789,1672444800,,1632960000,,,18335866,0.80704,506806240,4,,,,,1364947200,,-0.031,0.04892286,,,,,,,,0,,,0.472,0.476,0.60666,0,0,,0.472,,0,0.472,0.48776,0,0.476,,0,,,,1364947200,,,0.472,RUB,11.512195,0,,,,447616480,,,74721,0.472,0,1000000,0,0.8,,,0.342,0,False,,1000000,0.472,0.472,,https://logo.clearbit.com/k-sc.ru,7 4942 44 00 66,,,,,,,,,,,,,,,,
0,350033,Utilities,,"Rosseti Kuban PJSC, a grid company, engages in the transmission and distribution of electricity in Russia. The company operates 90 thousand km of electricity transmission lines; and serves 5.5 million people in the Krasnodar region and the Republic of Adygea. It is also involved in the organization of vacations, and recreation and health improvement facilities for children and adults; design, assembling, construction, and installation of metering stations for electric energy, gas, and technological equipment; and supply of hot and cold water. The company was formerly known as Kuban power and electrification public joint stock company and changed its name to Rosseti Kuban PJSC in October 2020. The company is based in Krasnodar, Russia. Rosseti Kuban PJSC is a subsidiary of PJSC Rosseti.",Krasnodar,8 800 220 0220,Russia,[],https://rosseti-kuban.ru,1,"2A, Stavropolskaya street",Utilities—Regulated Electric,,0.12644,0.0075,0.06441,11364929536,0.161,0.04735,6956744192,39,none,991120000,6290123776,39,50,0.138,0.672,0.02153,1,39,71.401,0.01211,39,1207975936,24713121792,55019102208,3.61,RUB,163.372,0.519,,MCX,ROSSETI KUBAN PJSC,Rosseti Kuban PJSC,Europe/Moscow,MSK,False,10800000,EQUITY,KUBE.ME,finmb_11613030,ru_market,,0.731,,5.784,-0.35825104,,,,334657984,,,,103.424,,,,1609372800,0,412521984,1.225,3.80636,0.14403355,0.48344678,0.99660003,1672444800,,1632960000,,,,0.757575,40238034944,2,,,,,1591833600,,0.147,0.30412892,,,,,,,,0,,,50,49,64.8685,0,0,,50,,0,50,55.016,0,49,,0,,,,1591833600,,,50,RUB,40.816326,0,,,,16732899328,,,1332,50,0,59000,0,85,,,40.6,0,False,,1000,50,50,,https://logo.clearbit.com/rosseti-kuban.ru,,,,,,,,,,,,,,,,,
0,440000,Financial Services,390,"Kuznetsky Bank Public joint stock company, a financial and credit institution that offers a range of financial services to individuals, small and medium-sized enterprises, and individual entrepreneurs. It offers various deposits; deposits in rubles and foreign currencies; consumer lending services; mortgage lending services; money transfer services in rubles; plastic cards; safe boxes renting services; settlement and cash services; payroll projects; and other banking products. The company was founded in 1990 and is headquartered in Penza, Russia.",Penza,7 841 245 0267,Russia,[],https://www.kuzbank.ru,1,"st. Krasnaya, 104",Banks—Regional,,0,0.15246001,0,-12487000,0.098,0.29462,,,none,465024000,,,0.01591,0.357,,,,,,,,451691008,83882000,556457984,0.02,RUB,0.025,,,MCX,KUZNETSKY BANK PUB,Kuznetsky Bank Public joint stock company,Europe/Moscow,MSK,False,10800000,EQUITY,KUZB.ME,finmb_216596853,ru_market,,-0.018,,,-0.09520596,,,,22503499776,,,,0.027,,,,1609372800,0,84839184,0.004,0.001466,0.14403355,0.5892592,0.83864,1672444800,,1617148800,,,2964609888,0.673796,-10003495,4,,,,,1621555200,,0.358,0.6434101,,,,,,,,0,,,0.0159,0.0134,0.02104115,0,0.38889998,,0.0159,,0,0.0159,0.016671,0,0.0134,,0,,,0,1621555200,,,0.0159,RUB,3.9774997,0,,,,358030688,,,35493278,0.0159,0,1000000,0,0.05184,,,0.012,0,False,0.1094,3000000,0.0159,0.01591,,https://logo.clearbit.com/kuzbank.ru,7 841 223 1840,,,,,,,,,,,,,,,,
0,,Industrials,284,"The Open Joint Stock Company Krasnokamsk Metal Mesh Works produces synthetic fabrics and metal meshes in Russia and other CIS countries. The company offers woven metal meshes and woven synthetic fabrics; and nickel wires, non-ferrous metal alloy wires, and micrometric wires, as well as is involved in other wire drawing activities. Its products are used in food processing, oil and gas, chemical, mining, agriculture, communal service, construction engineering, consumer goods, woodworking, and pulp-and-paper industries. The company was founded in 1942 and is based in Krasnokamsk, Russia.",Krasnokamsk,7 3427 32 02 16,Russia,[],https://www.rosset-kzms.ru,1,"Shosseynaya str, 23",Metal Fabrication,,0.15923999,0.08081,0.36848998,88617000,0.21,0.12655,102650000,,none,222667000,31108124,,226,0.22,2.151,0.071830004,,,53.212,0.12299,,59634000,223928000,644630016,67.401,RUB,728.593,0.604,,MCX,KRASNOKAMSK METAL,The Open Joint Stock Company Krasnokamsk Metal Mesh Works,Europe/Moscow,MSK,False,10800000,EQUITY,KZMS.ME,finmb_21769046,ru_market,,0.565,,3.548,,,,,884760,,,,475.631,,,,1609372800,0,52090000,58.875,34,0.14403355,0.47515824,0.9589,1672444800,,1625011200,,,,,364249760,2,,,,,1631145600,,0.22,0.31018686,,,,,,,,,,,226,0,,0.15044248,,,0,,,226,,34,0,,,,,,1631145600,,,0,RUB,3.8386412,0,,,,199955760,,,,0,0,0,0,0,,,0,0,False,,0,0,226,,https://logo.clearbit.com/rosset-kzms.ru,7 3427 32 02 16,,,,,,,,,,,,,,,,
0,420051,Basic Materials,,"Kazan Public Joint Stock Company Organichesky sintez, together with its subsidiaries, produces and sells chemical products in Russia. The company offers high and medium density, linear low density, and bimodal high density polyethylene; polyethylene pipes and fittings for gas and water supply; and polyethylene compositions for the production of cord items shells, high-speed extrusion, rotary molding production, and cable compositions of polyethylene. It also provides phenol for producing caprolactam, diphenylpropane, medicines, synthetic resins, plasticizers, and herbicides; acetone for producing acetic anhydride, acetonecyanhydrine, and diphenylolpropane, as well as for use as a solvent in various industrial applications; and bisphenol-A for the production of polycarbonate, brominated flame retardants, and stabilizers for various polymers, as well as epoxide, polysulfone, polyarylate, special phenolic, polyester imide, and unsaturated ester resins. In addition, the company offers polycarbonates used for the production of automotive head lamps, optical lenses, compact discs, helmets, and blood filters, as well as high-precision parts, such as pinions, bushings, etc.; and polycarbonate sheets for producing multi-layer glasses used in buildings, sport facilities, and greenhouses glazing. Further, it provides ethylene that is used as feed stock for propylene and ethylene oxide; propylene used for the production of polypropylene, phenol, acetone, and propylene oxide; and ethylene oxide products for the preparation of crude oil, such as corrosion, paraffin inhibitors, proxanols, proxamines, and demulsifiers. The company was founded in 1958 and is based in Kazan, Russia. Kazan Public Joint Stock Company Organichesky sintez is a subsidiary of OOO Telecom-Management.",Kazan,7 8435 33 98 09,Russia,[],https://www.kazanorgsintez.ru,1,"101, Belomorskaya Street",Chemicals,,0.32748002,0.22573,0.36211,20066000896,0.682,0.288,27601999872,,none,15879000000,-2830125056,,73.8,2.605,3.228,0.18872,,,1.2,0.28105,,6745999872,890000000,84286996480,3.779,RUB,47.217,1.519,,MCX,ORGANICHESKY SINTE,Kazan Public Joint Stock Company Organichesky sintez,Europe/Moscow,MSK,False,10800000,EQUITY,KZOS.ME,finmb_3479866,ru_market,,1.497,,4.572,-0.290788,,,,1785110016,,,,41.489,,,,1609372800,2.0000001e-05,18997999616,10.642,5.745,0.14403355,1.7787849,0.85176,1672444800,,1625011200,,,401793459,0.45098,126183522304,2,,,,,1631836800,,2.587,1.5864108,,,,,,,,0,,,73.9,63.9,95.347,0.123207025,0.7431,,73.9,,0,73.9,77.706,9.105,63.9,,0,,,9.11,1631836800,,,73.9,RUB,6.934787,0,,,,133713797120,,,51700,73.9,0,500000,0,128,,,42.2,0,False,0.1425,20000,73.9,73.8,,https://logo.clearbit.com/kazanorgsintez.ru,,,,,,,,,,,,,,,,,
0,197110,Healthcare,,"Public Joint-Stock Company ÂPharmsynthez', a pharmaceutical company, researches, manufactures, and distributes officinal and generic active pharmaceutical ingredients in Russia and CIS countries. The company offers officinal medicines, including Neovir, Segidrin, Fenasid, and Penkrofton that are used in oncology, gynecology, treatment of immune deficiencies, and tuberculosis. Public Joint-Stock Company ÂPharmsynthez' has partnership with HiFiBiO Therapeutics Inks for the clinical development and commercialization of its SARS-CoV-2 neutralizing antibody in Russia. Public Joint-Stock Company ÂPharmsynthez' was founded in 1996 and is based in St. Petersburg, Russia.",Saint Petersburg,7 812 329 8080,Russia,[],https://www.pharmsynthez.com,1,25 Krasnovo Kursanta Str,Biotechnology,,-0.5287,-1.48383,0.45854,-168283008,0.56,-0.6225,-238610000,,none,159921000,-118814128,,3.23,,0.303,-0.08096,,,86.911,-0.62663,,12003000,649244032,451315008,0.04,RUB,1.495,0.231,,MCX,PHARMSYNTHEZ PJSC,"Public Joint-Stock Company ""Pharmsynthez""",Europe/Moscow,MSK,False,10800000,EQUITY,LIFE.ME,finmb_36416960,ru_market,,3.57,,-6.752,-0.5604396,,,,301011008,,,,2.482,,,,1609372800,0,-669673024,-2.218,,0.14403355,1.3013698,0.38849998,1672444800,,1625011200,,,95459540,0.290552,1611010816,4,,,,,,,,2.1542947,,,,,,,,0,,,3.235,3.14,5.48385,0,0,,3.235,,0,3.235,4.055,0,3.14,,0,,,,,,,3.235,RUB,,0,,,,972265536,,,1321428,3.235,0,10000,0,7,,,2.645,0,False,,10000,3.235,3.23,,https://logo.clearbit.com/pharmsynthez.com,7 812 329 8089,,,,,,,,,,,,,,,,
0,101000,Energy,,"PJSC LUKOIL, together with its subsidiaries, engages in exploration, production, refining, marketing, and distribution of oil and gas. The company's Exploration and Production segment explores, develops, and produces crude oil and gas. Its Refining, Marketing and Distribution segment engages in refining; petrochemical and transport operations; marketing and trading of crude oil, natural gas, and refined products; and generation, transportation, and sale of electricity and heat, as well as provides related services. The company operates a retail network of 5,005 filling stations in 19 countries. It also produces advanced polymer-bitumen binders. PJSC LUKOIL was founded in 1993 and is headquartered in Moscow, Russia.",Moscow,7 495 627 4444,Russia,[],https://www.lukoil.com,1,"11, Sretensky Boulevard",Oil & Gas Integrated,,0.14579001,0.083450004,0.31672,1126614040576,0.861,0.10628,1351236976640,,none,2935559000000,420511252480,,5206,7.69,1.727,0.095769994,,,16.757,0.17923,,677482004480,757949988864,9268484898816,1041.729,RUB,14207.514,1.181,,MCX,OIL CO LUKOIL PJSC,PJSC LUKOIL,Europe/Moscow,MSK,False,10800000,EQUITY,LKOH.ME,finmb_530375,ru_market,,0.375,,2.571,-0.11762357,,14.72,,650344000,,,,6942.532,,,,1640908800,0.092980005,773441978368,1129.17,340,0.14403355,0.7498705,0.50380003,1703980800,,1640908800,,,343784845,0.558823,3474308988928,2,,,,,1639958400,,6.943,0.36529067,,0.69,,353.66846,,,,0,,,5525,5600,6528.9727,0,0.48970002,,5761,,120327,5525,6014.54,0,5600,,120327,,,680,1639958400,,,5022,RUB,4.610466,875180,,,,3385690947584,,,1154744,5022,5206,29000,875180,7525,,6.82,3019.5,5206,False,0.123100005,10000,5761,5206,,https://logo.clearbit.com/lukoil.com,7 495 625 7016,,,,,,,,,,,,,,,,
0,666904,Basic Materials,1,"Lena Gold-Mining Public Joint Stock Company Lenzoloto engages in the exploration, mining, development, and production of gold properties in Russia. It is also involved in the airport rental business; repair, maintenance, and leasing of production assets; design and exploration work of engineering and geological research activities; sale of goods and materials; and provision of transport services. The company was founded in 1992 and is based in Bodaybo, Russia. Lena Gold-Mining Public Joint Stock Company Lenzoloto is a subsidiary of JSC Polyus Krasnoyarsk.",Bodaybo,8 3956 15 29 00,Russia,[],https://www.len-zoloto.ru,1,Mira street 4,Gold,,0,0,0,4855000064,,0,1019000000,,none,,3122874880,,8100,1.979,2906.125,-0.0016699999,,,0.425,0.0023700001,,23018000384,99000000,,20185.916,RUB,,2877.375,,MCX,LENZOLOTO PJSC,Lena Gold-Mining Public Joint Stock Company Lenzoloto,Europe/Moscow,MSK,False,10800000,EQUITY,LNZL.ME,finmb_9009303,ru_market,,,,-13.085,-0.61120546,,,,1140300,,,,20205.209,,,,1609372800,0,44000000,5672.192,15219.5,0.14403355,0.4008867,0.9479,1672444800,,1609372800,,,59410,0.770053,-13333539840,2,,,,,1626048000,,1.897,,,,,,,,,0,,,8200,6870,12106.3,1.8560365,0,,8200,,0,8200,8192.8,15219.5,6870,,0,,,15219.5,1626048000,,,8200,RUB,1.4280194,0,,,,9738630144,,,393,8200,0,1500,0,38460,,,4990,0,False,2.2154,200,8200,8100,,https://logo.clearbit.com/len-zoloto.ru,8 3956 15 29 00,,,,,,,,,,,,,,,,
0,398024,Utilities,,"Lipetsk Power Sale Company Open Joint-Stock Company engages in the supply of electricity to businesses and individuals in the Lipetsk region, Russia. It serves 14,000 organizations and approximately 550,000 individual customers. The company was founded in 2005 and is based in Lipetsk, Russia. Lipetsk Power Sale Company Open Joint-Stock Company is a subsidiary of Zefavel Trading Limited.",Lipetsk,7 800 220 0009,Russia,[],https://www.lesk.ru,1,"Pobedy Avenue, 87a",Utilities—Regulated Electric,,0.010240001,0.00833,0.028770002,389955008,0.154,0.00974,112487000,,none,315831000,407010368,,7.55,,1.706,0.02893,,,2.795,0.085530005,,1054574976,31145000,10979380224,6.781,RUB,70.597,1.694,,MCX,LIPETSK POWER SALE,Lipetsk Power Sale Company Open Joint-Stock Company,Europe/Moscow,MSK,False,10800000,EQUITY,LPSB.ME,finmb_23569669,ru_market,,0.014,,1.34,-0.25903612,,,,155522000,,,,7.166,,,,1609372800,0,91404000,0.588,0.1,0.14403355,1.0535864,0.91011,1672444800,,1609372800,,,13979868,0.277183,150760720,2,,,,,1404345600,,,0.10694512,,,,,,,,0,,,7.55,6.6,9.02075,0,0,,7.55,,0,7.55,7.789,0,6.6,,0,,,,1404345600,,,7.55,RUB,12.840137,0,,,,1174191104,,,26770,7.55,0,300000,0,17.2,,,4.95,0,False,,100000,7.55,7.55,,https://logo.clearbit.com/lesk.ru,,,,,,,,,,,,,,,,,
0,196247,Utilities,8478,"Public Joint-Stock Company Lenenergo engages in the transmission of electricity in the Russian Federation. The company offers electricity distribution and grid connection services, as well as installation, maintenance, and repair services. The company was founded in 1886 and is based in Saint Petersburg, Russia.",Saint Petersburg,7 812 595 8613,Russia,[],https://www.lenenergo.ru,1,"Constitution Square,1",Utilities—Regulated Electric,,0.45442,0.20605,0.29279,36779802624,0.094,0.31113002,41634766848,5.8,underperform,21628883000,9098160128,5.89,6.43,0.146,0.4,0.07885,2,5.89,17.746,0.12439,5.98,9018653696,28156563456,91621515264,1.054,RUB,10.704,0.308,4.5,MCX,ROSSETI LENENERGO,Public Joint stock company Rosseti Lenenergo,Europe/Moscow,MSK,False,10800000,EQUITY,LSNG.ME,finmb_3620384,ru_market,,0.808,,1.777,-0.14191419,,1.58,,8465959936,,,,18.537,,,,1609372800,0,18878947328,2.206,0.2626,0.14403355,0.3468738,0.97330004,1672444800,,1632960000,,,263024962,0.580213,74002538496,2,,,,,1624838400,,0.146,0.72253144,,,,4.06962,,,,0,,,6.41,5.34,7.39955,0.041029643,0.1188,,6.41,,0,6.41,6.7588,0.263,5.34,,0,,,0.26,1624838400,,,6.41,RUB,2.9147778,0,,,,66199425024,,,280367,6.41,0,1100000,0,15.1,,,4.21,0,False,0.0505,30000,6.41,6.43,,https://logo.clearbit.com/lenenergo.ru,7 812 494 3254,,,,,,,,,,,,,,,,
0,190031,Real Estate,,"PJSC LSR Group, together with its subsidiaries, engages in the real estate development, homebuilding, and construction materials businesses. The company operates through Building Materials, Real Estate Development and Construction, and Other segments. It produces and sells bricks, concrete and reinforced concrete items, ready-mix concrete and mortars, aerated concrete blocks, crushed stone products, crushed granite, and land-based and marine-dredged sand extraction products; and provides tower cranes services. The company also develops residential and commercial real estate properties; and offers prefabricated panel construction, contracting, subcontracting, and engineering services in civil and industrial construction. In addition, it provides construction contracting services; and transports construction materials. The company primarily operates in Saint Petersburg, the Leningrad region, Moscow, and Yekaterinburg. PJSC LSR Group was founded in 1993 and is based in Saint Petersburg, Russia.",Saint Petersburg,7 800 770 7577,Russia,[],https://www.lsrgroup.ru,1,"36 B, Kazanskaya Street",Real Estate—Development,"Floor 4, Suite 404 Office 32-N (18)",0.25841,0.124630004,0.40418997,-56043999232,0.082,0.24354,33725999104,750,buy,52753000000,-70386753536,821,520,0.242,2.922,0.06294,7,880.29,183.755,0.17616,1275,61471997952,170904993792,130515001344,681.249,RUB,1370.703,0.645,2.2,MCX,LSR GROUP PJSC,PJSC LSR Group,Europe/Moscow,MSK,False,10800000,EQUITY,LSRG.ME,finmb_26992807,ru_market,,1.199,,4.641,-0.43952298,,118.3,,100201000,,,,1028.733,,,,1640908800,0.09719,16266000384,170.83,39,0.14403355,0.5054761,0.45882,1703980800,,1640908800,,,36266062,0.631907,156534833152,2,,,,,1620604800,,0.118,0.39922246,,,,4.395604,,,,0,,,520,475.4,702.844,0,0.39029998,,520,,0,520,602.06,0,475.4,,0,,,59,1620604800,,,520,RUB,3.0439618,0,,,,52104519680,,,124583,520,0,20900,0,871.8,,,402,0,False,0.12810001,6400,520,520,,https://logo.clearbit.com/lsrgroup.ru,,,,,,,,,,,,,,,,,
